molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL2420666,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc2nccn2c1,28.0,active
CHEMBL2420665,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc2nc[nH]c2c1,310.0,active
CHEMBL2420664,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc2ncsc2c1,37.0,active
CHEMBL2420663,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1nc2ccncc2s1,210.0,active
CHEMBL2420662,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2ncccc2s1,400.0,active
CHEMBL2420661,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2cccnc2s1,8.0,active
CHEMBL2420660,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2cnccc2s1,150.0,active
CHEMBL2420659,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2ccncc2s1,7.0,active
CHEMBL2420658,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2ccncc2s1,11.0,active
CHEMBL2419504,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2ccncc2o1,15.0,active
CHEMBL2420657,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2ccncc2o1,40.0,active
CHEMBL2420656,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2cnccc2o1,140.0,active
CHEMBL2420655,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1c[nH]c2ccncc12,1900.0,intermediate
CHEMBL2420654,Cn1c(C(=O)NCc2ccc(S(=O)(=O)c3ccccc3)cc2)cc2ccncc21,410.0,active
CHEMBL2420653,Cn1c(C(=O)NCc2ccc(S(=O)(=O)c3ccccc3)cc2)cc2cnccc21,10000.0,inactive
CHEMBL2420652,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1nc2cnccc2[nH]1,7100.0,intermediate
CHEMBL2420673,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2ccncc2[nH]1,1000.0,active
CHEMBL2420672,O=C(NCCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2cnccc2[nH]1,970.0,active
CHEMBL2420671,CC(NC(=O)c1cc2cnccc2[nH]1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,10000.0,inactive
CHEMBL2419503,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2cnccc2[nH]1,29.0,active
CHEMBL2420670,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2cnccc2[nH]1,9.0,active
CHEMBL2420669,O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2cnccc2[nH]1,10000.0,inactive
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,3.0,active
CHEMBL17289,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,2.0,active
CHEMBL2417792,Nc1c(-c2ccc3ccccc3n2)c2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccccc1,5000.0,intermediate
CHEMBL2417788,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,1.2,active
CHEMBL1801863,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCN(CCCN)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,0.3,active
CHEMBL1801864,CC(C)=CCN(Cc1cc2c(=O)n(C)nnc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,0.45,active
CHEMBL2417796,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCN(C)CC3)nc2cc1Br)c1ccc(C(=O)NCc2cccnc2)cc1,0.23,active
CHEMBL2417790,O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,3.0,active
CHEMBL2417789,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cccc(Cl)c2)cc1)Nc1ccncc1,2.6,active
CHEMBL2417799,O=C(NCCCCC1CCN(C(=O)c2ccccc2)CC1)c1cc2ccncc2s1,6.3,active
CHEMBL2417798,Cc1ncsc1C(=O)N1CCC(CCCCNC(=O)c2cc3cnccc3[nH]2)CC1,5.4,active
CHEMBL2419536,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cc1)N1Cc2ccncc2C1,7.4,active
CHEMBL2419535,O=C(NCc1ccc(S(=O)(=O)N2CC3(CCOCC3)C2)cc1)N1Cc2ccncc2C1,20.0,active
CHEMBL2419534,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,22.0,active
CHEMBL2419533,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3COC3)CC2)cc1)N1Cc2ccncc2C1,59.0,active
CHEMBL2419532,CN1CCN(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,38.0,active
CHEMBL2419531,O=C(NCc1ccc(S(=O)(=O)N2CCC[C@H](O)C2)cc1)N1Cc2ccncc2C1,770.0,active
CHEMBL2419530,O=C(NCc1ccc(S(=O)(=O)N2CCC[C@@H](O)C2)cc1)N1Cc2ccncc2C1,28.0,active
CHEMBL2419529,O=C(NCc1ccc(S(=O)(=O)N2CCC(O)CC2)cc1)N1Cc2ccncc2C1,44.0,active
CHEMBL2419528,O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)N1Cc2ccncc2C1,71.0,active
CHEMBL2419527,CC(C)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,58.0,active
CHEMBL2419526,CN1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,48.0,active
CHEMBL2419525,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,10.0,active
CHEMBL2419524,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3COC3)CC2)cc1)N1Cc2ccncc2C1,31.0,active
CHEMBL2419523,CCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,27.0,active
CHEMBL2419522,CC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,83.0,active
CHEMBL2419521,O=C(NCc1ccc(S(=O)(=O)C2CCCOC2)cc1)N1Cc2ccncc2C1,44.0,active
CHEMBL2419520,O=C(NCc1ccc(S(=O)(=O)C2CCOCC2)cc1)N1Cc2ccncc2C1,26.0,active
CHEMBL2419519,O=C(NCc1ccc(S(=O)(=O)C2CCC(F)(F)CC2)cc1)N1Cc2ccncc2C1,78.0,active
CHEMBL2417572,O=C(NCc1ccc(S(=O)(=O)C2CCCCC2)cc1)N1Cc2ccncc2C1,2.0,active
CHEMBL2419518,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,20.0,active
CHEMBL2419517,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,17.0,active
CHEMBL2419516,Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,17.0,active
CHEMBL2419515,Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,11.0,active
CHEMBL2419514,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)N1Cc2ccncc2C1,7.1,active
CHEMBL2419513,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cc1)N1Cc2ccncc2C1,15.0,active
CHEMBL2419512,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)N1Cc2ccncc2C1,8.0,active
CHEMBL2419511,O=S(=O)(c1ccccc1)c1ccc(CNS(=O)(=O)N2Cc3ccncc3C2)cc1,2000.0,intermediate
CHEMBL2419510,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCc2cnccc2C1,2000.0,intermediate
CHEMBL2419509,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCc2ccncc2C1,310.0,active
CHEMBL2419508,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccccc2C1,12.0,active
CHEMBL2419507,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2cccnc2C1,60.0,active
CHEMBL2419506,Nc1cc2c(cn1)CN(C(=O)NCc1ccc(S(=O)(=O)c3ccccc3)cc1)C2,75.0,active
CHEMBL2419505,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccncc2C1,14.0,active
CHEMBL2419504,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2ccncc2o1,9.0,active
CHEMBL2419503,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2cnccc2[nH]1,20.0,active
CHEMBL2419502,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)NCc1cccnc1,19.0,active
CHEMBL3094238,O=C(NCCCCCCS(=O)(=O)N(CCN1CCOCC1)CC1CCCCC1)NCc1cccnc1,11.8,active
CHEMBL3094237,O=C(NCCCCCCS(=O)(=O)N(CCN1CCOCC1)CC1CCCCC1)Nc1ccncc1,133.2,active
CHEMBL3094236,O=C(CCCCCCNC(=S)NCc1cccnc1)N(OCCN1CCOCC1)C1CCCCC1,8.2,active
CHEMBL3094234,O=C(NCCCCCCS(=O)(=O)N(OCCN1CCOCC1)C1CCCCC1)Nc1ccncc1,49.0,active
CHEMBL3094230,O=C1C(=O)C(Nc2ccncc2)C1NCCCCCS(=O)(=O)N(OCCN1CCOCC1)C1CCCCC1,49.6,active
CHEMBL3094229,O=C1C(=O)C(Nc2ccncc2)C1NCCCCCCCS(=O)(=O)N(OCCN1CCOCC1)C1CCCCC1,3.6,active
CHEMBL3094224,O=C1C(=O)C(Nc2ccncc2)C1NCCCCCCS(=O)(=O)N(CCCN1CCOCC1)Cc1cccnc1,22.8,active
CHEMBL3094258,N#C/N=C(\NCCCCCCS(=O)(=O)N(CCCN1CCOCC1)C1CCCCC1)Nc1ccncc1,2.4,active
CHEMBL3094257,N#C/N=C(\NCCCCCCS(=O)(=O)N(CCF)OCC1CCCCC1)Nc1ccncc1,3.2,active
CHEMBL3094255,N#C/N=C(\NCCCCCCS(=O)(=O)N(OCCN1CCOCC1)C1CCCCC1)Nc1ccncc1,0.3,active
CHEMBL3094254,N#C/N=C(\NCCCCCCS(=O)(=O)NOCC1CCCCC1)Nc1ccncc1,2.4,active
CHEMBL3094251,N#C/N=C(\NCCCCCCCC(=O)N(Cc1ccccc1)OCCN1CCOCC1)Nc1ccncc1,4.4,active
CHEMBL3094250,N#C/N=C(\NCCCCCCC(=O)N(OCCN1CCOCC1)C1CCCCC1)Nc1ccncc1,0.2,active
CHEMBL2417795,N#C/N=C(\NCCCCCCC(=O)N(Cc1ccccc1)OC1CCCCC1)Nc1ccncc1,38.5,active
CHEMBL3094249,N#C/N=C(\NCCCCCCC(=O)NOC1CCCCC1)Nc1ccncc1,1.1,active
CHEMBL17289,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,18.3,active
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,2.2,active
CHEMBL2419503,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc2cnccc2[nH]1,29.0,active
CHEMBL3098514,N#C/N=C(\NCc1ccc(S(=O)(=O)Cc2ccccc2)cc1)Nc1ccncc1,7.5,active
CHEMBL3098515,N#C/N=C(\NCc1ccc(S(=O)(=O)C2CCCCC2)cc1)Nc1ccncc1,5.4,active
CHEMBL3098609,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)Nc1ccncc1,4.4,active
CHEMBL3098513,N#C/N=C(\NCc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1)Nc1cccnc1,4.4,active
CHEMBL3098611,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cccc3cccnc23)cc1)Nc1ccncc1,3.6,active
CHEMBL3098510,N#C/N=C(\NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1ccncc1,2.5,active
CHEMBL3098608,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)Nc1ccncc1,2.4,active
CHEMBL3098511,N#C/N=C(\NCc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1)Nc1ccncc1,2.4,active
CHEMBL3098512,N#C/N=C(\NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1cccnc1,2.2,active
CHEMBL3098516,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cccnc2)cc1)Nc1ccncc1,2.0,active
CHEMBL3098610,COc1cccc(S(=O)(=O)c2ccc(CN/C(=N\C#N)Nc3ccncc3)cc2)c1,1.9,active
CHEMBL3098517,N#C/N=C(\NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)Nc1ccncc1,1.7,active
CHEMBL3098518,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)Nc1ccncc1,0.6,active
CHEMBL3116403,Cn1c(CC2CCN(C(=O)c3ccccc3)CC2)nc2cc(C(=O)Nc3cccnc3)ccc21,100000.0,inactive
CHEMBL3116402,Cn1c(CC2CCN(C(=O)OC(C)(C)C)CC2)nc2cc(C(=O)Nc3cccnc3)ccc21,100000.0,inactive
CHEMBL3116401,Cn1c(-c2ccccc2)nc2cc(C(=O)Nc3cccnc3)ccc21,14000.0,inactive
CHEMBL3116400,Cc1nc2cc(C(=O)Nc3cccnc3)ccc2n1C,6100.0,intermediate
CHEMBL3116399,O=C(Nc1cccnc1)c1ccc2c(c1)ncn2CC1CCN(C(=O)c2ccccc2)CC1,15.0,active
CHEMBL3116398,O=C(Nc1cccnc1)c1ccc2c(c1)ncn2CC1CCCCC1,3700.0,intermediate
CHEMBL3116397,Cn1cnc2cc(C(=O)Nc3cccnc3)ccc21,1400.0,intermediate
CHEMBL3116432,O=C(Nc1cccnc1)c1ccc2ncn(Cc3ccccc3)c2c1,100000.0,inactive
CHEMBL3116431,Cn1cnc2ccc(C(=O)Nc3cccnc3)cc21,100000.0,inactive
CHEMBL3116430,O=C(Nc1cccnc1)c1ccc2sccc2c1,21000.0,inactive
CHEMBL3116429,O=C(Nc1cccnc1)c1ccc2occc2c1,21000.0,inactive
CHEMBL3116428,O=C(Nc1cccnc1)c1ccc2scnc2c1,4100.0,intermediate
CHEMBL3116427,O=C(Nc1cccnc1)c1ccc2ncsc2c1,26000.0,inactive
CHEMBL3116426,O=C(Nc1cccnc1)c1ccc2ocnc2c1,3400.0,intermediate
CHEMBL3116425,O=C(Nc1cccnc1)c1ccc2ncoc2c1,9100.0,intermediate
CHEMBL3116424,O=C(Nc1cccnc1)c1ccc2[nH]cnc2c1,1500.0,intermediate
CHEMBL3105156,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,19.0,active
CHEMBL3116423,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3cccnc3)cc2)cc1,36000.0,inactive
CHEMBL3116422,CC(C)(C)c1ccc(C(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,80000.0,inactive
CHEMBL3116421,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3cccnc3)cc2)cc1,290.0,active
CHEMBL3116420,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(Cl)cc2)cc1,19.0,active
CHEMBL3116419,O=C(Nc1cccnc1)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,62000.0,inactive
CHEMBL3116418,O=C(NCc1ccc(C(=O)Nc2cccnc2)cc1)c1ccc(Cl)cc1,3100.0,intermediate
CHEMBL3116417,O=C(Nc1ccc(C(=O)Nc2cccnc2)cc1)c1ccc(Cl)cc1,640.0,active
CHEMBL3116416,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,14.0,active
CHEMBL3116415,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3cccnc3)cc2)cc1,83000.0,inactive
CHEMBL3116414,Cc1ccc(C(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,40000.0,inactive
CHEMBL3116413,Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3cccnc3)cc2)cc1,1500.0,intermediate
CHEMBL3116412,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccccc2)cc1,210.0,active
CHEMBL3112628,O=C(Nc1cccnc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,100000.0,inactive
CHEMBL3116411,O=C(NCc1ccc(C(=O)Nc2cccnc2)cc1)c1ccccc1,25000.0,inactive
CHEMBL3116410,O=C(Nc1ccc(C(=O)Nc2cccnc2)cc1)c1ccccc1,610.0,active
CHEMBL3116409,CS(=O)(=O)NCc1ccc(C(=O)Nc2cccnc2)cc1,5000.0,intermediate
CHEMBL3116408,O=C(NCc1ccc(C(=O)Nc2cccnc2)cc1)OCc1ccccc1,3300.0,intermediate
CHEMBL3116407,CC(C)(C)OC(=O)NCc1ccc(C(=O)Nc2cccnc2)cc1,13000.0,inactive
CHEMBL3116406,NCc1ccc(C(=O)Nc2cccnc2)cc1,100000.0,inactive
CHEMBL3116405,CS(=O)(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1,10300.0,inactive
CHEMBL3116404,CC(C)(C)OC(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1,420.0,active
CHEMBL3112706,Nc1ccc(C(=O)Nc2cccnc2)cc1,100000.0,inactive
CHEMBL3112705,O=C(Nc1cccnc1)c1ccc(C2CCCCC2)cc1,1000.0,active
CHEMBL1412250,O=C(Nc1cccnc1)c1ccc(-c2ccccc2)cc1,1000.0,active
CHEMBL259398,Cc1ccc(C(=O)Nc2cccnc2)cc1,13000.0,inactive
CHEMBL1645406,O=C(Nc1cccnc1)c1ccccc1,13000.0,inactive
CHEMBL3112704,CCc1cc(C(=O)Nc2cccnc2)n(C)n1,100000.0,inactive
CHEMBL3112703,CCn1cc(C(=O)Nc2cccnc2)c(C)n1,100000.0,inactive
CHEMBL3112702,Cc1nn(C)cc1C(=O)Nc1cccnc1,100000.0,inactive
CHEMBL3112701,Cc1ncc(C(=O)Nc2cccnc2)n1C,100000.0,inactive
CHEMBL3112700,Cc1c(C(=O)Nc2cccnc2)cnn1-c1ccccc1,100000.0,inactive
CHEMBL3112699,CCn1ncc(C(=O)Nc2cccnc2)c1C,100000.0,inactive
CHEMBL3112698,Cc1ccc(C(=O)Nc2cccnc2)n1C,100000.0,inactive
CHEMBL3112697,Cc1ccoc1C(=O)Nc1cccnc1,100000.0,inactive
CHEMBL3112696,Cc1ncsc1C(=O)Nc1cccnc1,100000.0,inactive
CHEMBL3112695,Cc1ccsc1C(=O)Nc1cccnc1,50000.0,inactive
CHEMBL3112694,Cc1ocnc1C(=O)Nc1cccnc1,100000.0,inactive
CHEMBL1412046,Cc1occc1C(=O)Nc1cccnc1,38000.0,inactive
CHEMBL3112693,Cc1scnc1C(=O)Nc1cccnc1,100000.0,inactive
CHEMBL3112692,Cc1sccc1C(=O)Nc1cccnc1,34000.0,inactive
CHEMBL3112691,Cn1ccnc1C(=O)Nc1cccnc1,100000.0,inactive
CHEMBL3116433,O=C(Nc1cccnc1)c1ccn[nH]1,100000.0,inactive
CHEMBL1494030,Cn1nccc1C(=O)Nc1cccnc1,91000.0,inactive
CHEMBL3116399,O=C(Nc1cccnc1)c1ccc2c(c1)ncn2CC1CCN(C(=O)c2ccccc2)CC1,1000.0,active
CHEMBL3105156,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,24.0,active
CHEMBL3127492,CC(C)(C)OC(=O)N1C[C@@H]2CCN(C(=O)[C@@H]3C[C@H]3c3cccnc3)[C@@H]2C1,2000.0,intermediate
CHEMBL3127494,O=C(Nc1ccc(S(=O)(=O)c2cnn(C3CCOCC3)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,6.6,active
CHEMBL3127493,Cc1nn(C(C)C)cc1S(=O)(=O)c1ccc(NC(=O)[C@@H]2C[C@H]2c2cccnc2)cc1,3.8,active
CHEMBL3127511,Cc1c(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cnn1C(C)C,11.0,active
CHEMBL3127509,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,460.0,active
CHEMBL3127510,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,5.0,active
CHEMBL3127509,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,10.0,active
CHEMBL3127508,CC(C)(O)Cn1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,2.0,active
CHEMBL3127507,CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,5.1,active
CHEMBL3127506,CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,7.2,active
CHEMBL3127505,O=C(Nc1ccc(S(=O)(=O)c2cnn(CC(F)(F)F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,10.0,active
CHEMBL3127504,CCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,9.0,active
CHEMBL3127503,O=C(Nc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,12.0,active
CHEMBL3127502,O=C(Nc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,10.0,active
CHEMBL3127501,O=C(Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,9.5,active
CHEMBL3127500,CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)c1,4.4,active
CHEMBL3127499,Cc1ccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,12.0,active
CHEMBL3127498,O=C(NCCCCCCOc1ccc(Cl)cc1)[C@@H]1C[C@H]1c1cccnc1,7.6,active
CHEMBL3127497,O=C(NCCCCC1CCN(C(=O)c2ccccc2)CC1)[C@@H]1C[C@H]1c1cccnc1,4.7,active
CHEMBL3127496,CC(C)(C)OC(=O)N1CC2(CCN(C(=O)[C@H]3C[C@@H]3c3cccnc3)C2)C1,2000.0,intermediate
CHEMBL3127495,CC(C)(C)OC(=O)N1C[C@H]2CCN(C(=O)[C@@H]3C[C@H]3c3cccnc3)[C@H]2C1,2000.0,intermediate
CHEMBL3127529,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1ccncc1,2000.0,intermediate
CHEMBL3127528,Nc1ccc([C@@H]2C[C@H]2C(=O)NCc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,2000.0,intermediate
CHEMBL3127527,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1cccnc1,1500.0,intermediate
CHEMBL3127526,O=C(Nc1ccc(S(=O)(=O)C2CCOCC2)cc1)[C@@H]1C[C@H]1c1cccnc1,36.0,active
CHEMBL3127525,O=C(Nc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1)[C@@H]1C[C@H]1c1cccnc1,8.8,active
CHEMBL3127524,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)[C@@H]1C[C@H]1c1cccnc1,21.0,active
CHEMBL3127523,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1ccncc1,1300.0,intermediate
CHEMBL3127522,Nc1ccc([C@@H]2C[C@H]2C(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,49.0,active
CHEMBL3127520,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1cccnc1,980.0,active
CHEMBL3127521,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@H]1C[C@@H]1c1cccnc1,3.9,active
CHEMBL3127520,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1cccnc1,7.8,active
CHEMBL2393183,Nc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,3.0,active
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,3.0,active
CHEMBL17289,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,2.0,active
CHEMBL3127519,O=C(Nc1ccncc1)[C@@H]1C[C@H]1c1ccccc1,1600.0,intermediate
CHEMBL3127518,O=C(Nc1ccncc1)C1CC1,2000.0,intermediate
CHEMBL3127515,O=S1(=O)N=C(NCc2ccc(S(=O)(=O)N3CCC(N4CCCC4)CC3)cc2)Nc2ccncc21,62.0,active
CHEMBL3127514,O=S1(=O)N=C(NCc2ccc(S(=O)(=O)c3ccccc3)cc2)Nc2ccncc21,63.0,active
CHEMBL3127513,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3COC3)CC2)cc1)c1cc2ccncc2o1,28.0,active
CHEMBL3127512,O=C(NCCCCS(=O)(=O)c1ccccc1)c1ccc2nccn2c1,750.0,active
CHEMBL3260314,O=C(NCCCn1ccnc1)c1cnc(N(Cc2ccc(F)cc2)C(=O)CC2CCCCC2)s1,0.461,active
CHEMBL3260315,O=C(NCCCn1ccnc1)c1cnc(N(Cc2ccc(F)cc2)C(=O)CN2CC=CCC2)s1,0.632,active
CHEMBL3260316,CC(C)CCN(C(=O)COc1ccccc1)c1ncc(C(=O)NCCCn2ccnc2)s1,0.174,active
CHEMBL3260317,COCC(=O)N(CCC(C)C)c1ncc(C(=O)NCCCn2ccnc2)s1,0.412,active
CHEMBL3260362,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2[nH]ncc2c1,4.5,active
CHEMBL3260358,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1,6.1,active
CHEMBL3260359,O=C(NCc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1,7.7,active
CHEMBL3260357,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cnc2[nH]ncc2c1,7.9,active
CHEMBL3260364,O=C(NCc1ccc(S(=O)(=O)c2cnc3ccccc3c2)cc1)c1cnc2[nH]ncc2c1,8.2,active
CHEMBL3260360,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1,10.0,active
CHEMBL3260366,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)cn1,10.0,active
